id,files_name,start_time,end_time,network,stations_code,channels,classID,class
77,77_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TUJI,BHZ,0,certified
78,78_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TWSI,BHN,0,certified
78,78_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TWSI,BHE,0,certified
78,78_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TWSI,BHZ,0,certified
79,79_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,USFM,BHN,0,certified
79,79_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,USFM,BHE,0,certified
79,79_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,USFM,BHZ,0,certified
80,80_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WEFM,BHN,0,certified
80,80_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WEFM,BHE,0,certified
80,80_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WEFM,BHZ,0,certified
81,81_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WFTFM,BHN,0,certified
81,81_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WFTFM,BHE,0,certified
81,81_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WFTFM,BHZ,0,certified
82,82_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLFM,BHN,0,certified
82,82_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLFM,BHE,0,certified
82,82_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLFM,BHZ,0,certified
83,83_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLTFM,BHN,0,certified
83,83_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLTFM,BHE,0,certified
83,83_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLTFM,BHZ,0,certified
84,84_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WRJI,BHN,0,certified
84,84_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WRJI,BHE,0,certified
84,84_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WRJI,BHZ,0,certified
85,85_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBBCM,BHN,0,certified
85,85_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBBCM,BHE,0,certified
85,85_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBBCM,BHZ,0,certified
86,86_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKSI,BHN,0,certified
86,86_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKSI,BHE,0,certified
86,86_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKSI,BHZ,0,certified
87,87_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSMI,BHN,0,certified
87,87_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSMI,BHE,0,certified
87,87_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSMI,BHZ,0,certified
88,88_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSSI,BHN,0,certified
88,88_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSSI,BHE,0,certified
88,88_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BSSI,BHZ,0,certified
89,89_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GTOI,BHN,0,certified
89,89_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GTOI,BHE,0,certified
89,89_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GTOI,BHZ,0,certified
90,90_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KJCM,BHN,0,certified
90,90_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KJCM,BHE,0,certified
90,90_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KJCM,BHZ,0,certified
91,91_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KKSI,BHN,0,certified
91,91_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KKSI,BHE,0,certified
91,91_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KKSI,BHZ,0,certified
92,92_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRSI,BHN,0,certified
92,92_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRSI,BHE,0,certified
92,92_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRSI,BHZ,0,certified
93,93_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LKUCM,BHN,0,certified
93,93_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LKUCM,BHE,0,certified
93,93_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LKUCM,BHZ,0,certified
94,94_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LUWI,BHN,0,certified
94,94_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LUWI,BHE,0,certified
94,94_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LUWI,BHZ,0,certified
95,95_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKS,BHN,0,certified
95,95_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKS,BHE,0,certified
95,95_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKS,BHZ,0,certified
96,96_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NLAI,BHN,0,certified
96,96_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NLAI,BHE,0,certified
96,96_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NLAI,BHZ,0,certified
97,97_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NSBMM,BHN,0,certified
97,97_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NSBMM,BHE,0,certified
97,97_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,NSBMM,BHZ,0,certified
98,98_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,OBMI,BHN,0,certified
98,98_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,OBMI,BHE,0,certified
98,98_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,OBMI,BHZ,0,certified
99,99_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PMSI,BHN,0,certified
99,99_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PMSI,BHE,0,certified
99,99_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PMSI,BHZ,0,certified
100,100_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSJCM,BHN,0,certified
100,100_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSJCM,BHE,0,certified
100,100_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSJCM,BHZ,0,certified
101,101_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSSI,BHN,0,certified
101,101_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSSI,BHE,0,certified
101,101_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PSSI,BHZ,0,certified
102,102_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,RKCM,BHN,0,certified
102,102_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,RKCM,BHE,0,certified
102,102_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,RKCM,BHZ,0,certified
103,103_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SANI,BHN,0,certified
103,103_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SANI,BHE,0,certified
103,103_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SANI,BHZ,0,certified
104,104_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SAUI,BHN,0,certified
104,104_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SAUI,BHE,0,certified
104,104_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SAUI,BHZ,0,certified
105,105_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMSI,BHN,0,certified
105,105_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMSI,BHE,0,certified
105,105_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMSI,BHZ,0,certified
106,106_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SRSI,BHN,0,certified
106,106_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SRSI,BHE,0,certified
106,106_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SRSI,BHZ,0,certified
107,107_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TBMCM,BHN,0,certified
107,107_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TBMCM,BHE,0,certified
107,107_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TBMCM,BHZ,0,certified
108,108_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TTSI,BHN,0,certified
108,108_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TTSI,BHE,0,certified
108,108_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TTSI,BHZ,0,certified
109,109_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,UKCM,BHN,0,certified
109,109_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,UKCM,BHE,0,certified
109,109_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,UKCM,BHZ,0,certified
110,110_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WKCM,BHN,0,certified
110,110_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WKCM,BHE,0,certified
110,110_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WKCM,BHZ,0,certified
111,111_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WSTMM,BHN,0,certified
111,111_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WSTMM,BHE,0,certified
111,111_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WSTMM,BHZ,0,certified
112,112_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WUPCM,BHN,0,certified
112,112_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WUPCM,BHE,0,certified
112,112_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WUPCM,BHZ,0,certified
113,113_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,AMPM,BHN,0,certified
113,113_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,AMPM,BHE,0,certified
113,113_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,AMPM,BHZ,0,certified
114,114_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,FKMPM,BHN,0,certified
114,114_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,FKMPM,BHE,0,certified
114,114_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,FKMPM,BHZ,0,certified
115,115_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GENI,BHN,0,certified
115,115_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GENI,BHE,0,certified
115,115_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GENI,BHZ,0,certified
116,116_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JAY,BHN,0,certified
116,116_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JAY,BHE,0,certified
116,116_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JAY,BHZ,0,certified
117,117_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SIJI,BHN,0,certified
117,117_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SIJI,BHE,0,certified
117,117_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SIJI,BHZ,0,certified
118,118_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SJPM,BHN,0,certified
118,118_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SJPM,BHE,0,certified
118,118_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SJPM,BHZ,0,certified
119,119_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SKPM,BHN,0,certified
119,119_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SKPM,BHE,0,certified
119,119_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SKPM,BHZ,0,certified
120,120_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMPI,BHN,0,certified
120,120_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMPI,BHE,0,certified
120,120_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMPI,BHZ,0,certified
121,121_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SWPM,BHN,0,certified
121,121_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SWPM,BHE,0,certified
121,121_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SWPM,BHZ,0,certified
122,122_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TRPI,BHN,0,certified
122,122_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TRPI,BHE,0,certified
122,122_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TRPI,BHZ,0,certified
123,123_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKNI,BHN,1,usable
123,123_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKNI,BHE,1,usable
123,123_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKNI,BHZ,1,usable
124,124_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DSRI,BHN,1,usable
124,124_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DSRI,BHE,1,usable
124,124_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DSRI,BHZ,1,usable
125,125_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IATSM,BHN,1,usable
125,125_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IATSM,BHE,1,usable
125,125_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IATSM,BHZ,1,usable
126,126_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JASI,BHN,1,usable
126,126_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JASI,BHE,1,usable
126,126_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JASI,BHZ,1,usable
127,127_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MLSI,BHN,1,usable
127,127_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MLSI,BHE,1,usable
127,127_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MLSI,BHZ,1,usable
128,128_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKJI,BHN,1,usable
128,128_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKJI,BHE,1,usable
128,128_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BKJI,BHZ,1,usable
129,129_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPJI,BHN,1,usable
129,129_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPJI,BHE,1,usable
129,129_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPJI,BHZ,1,usable
130,130_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CGJI,BHN,1,usable
130,130_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CGJI,BHE,1,usable
130,130_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CGJI,BHZ,1,usable
131,131_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CNJI,BHN,1,usable
131,131_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CNJI,BHE,1,usable
131,131_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CNJI,BHZ,1,usable
132,132_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CTJI,BHN,1,usable
132,132_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CTJI,BHE,1,usable
132,132_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,CTJI,BHZ,1,usable
133,133_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GGJI,BHN,1,usable
133,133_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GGJI,BHE,1,usable
133,133_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,GGJI,BHZ,1,usable
134,134_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JBJI,BHN,1,usable
134,134_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JBJI,BHE,1,usable
134,134_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,JBJI,BHZ,1,usable
135,135_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRJI,BHN,1,usable
135,135_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRJI,BHE,1,usable
135,135_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KRJI,BHZ,1,usable
136,136_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LEM,BHN,1,usable
136,136_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LEM,BHE,1,usable
136,136_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LEM,BHZ,1,usable
137,137_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKBI,BHN,1,usable
137,137_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKBI,BHE,1,usable
137,137_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MKBI,BHZ,1,usable
138,138_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PBJI,BHN,1,usable
138,138_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PBJI,BHE,1,usable
138,138_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PBJI,BHZ,1,usable
139,139_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SSKI,BHN,1,usable
139,139_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SSKI,BHE,1,usable
139,139_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SSKI,BHZ,1,usable
140,140_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TOJI,BHN,1,usable
140,140_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TOJI,BHE,1,usable
140,140_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,TOJI,BHZ,1,usable
141,141_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLJI,BHN,1,usable
141,141_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLJI,BHE,1,usable
141,141_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,WLJI,BHZ,1,usable
142,142_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BASI,BHN,1,usable
142,142_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BASI,BHE,1,usable
142,142_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BASI,BHZ,1,usable
143,143_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPMJM,BHN,1,usable
143,143_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPMJM,BHE,1,usable
143,143_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BPMJM,BHZ,1,usable
144,144_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BWJI,BHN,1,usable
144,144_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BWJI,BHE,1,usable
144,144_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BWJI,BHZ,1,usable
145,145_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DNP,BHN,1,usable
145,145_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DNP,BHE,1,usable
145,145_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,DNP,BHZ,1,usable
146,146_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IGBI,BHN,1,usable
146,146_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IGBI,BHE,1,usable
146,146_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,IGBI,BHZ,1,usable
147,147_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KBBI,BHN,1,usable
147,147_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KBBI,BHE,1,usable
147,147_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KBBI,BHZ,1,usable
148,148_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KLJI,BHN,1,usable
148,148_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KLJI,BHE,1,usable
148,148_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KLJI,BHZ,1,usable
149,149_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMMI,BHN,1,usable
149,149_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMMI,BHE,1,usable
149,149_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMMI,BHZ,1,usable
150,150_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LRTI,BHN,1,usable
150,150_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LRTI,BHE,1,usable
150,150_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,LRTI,BHZ,1,usable
151,151_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PAFM,BHN,1,usable
151,151_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PAFM,BHE,1,usable
151,151_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,PAFM,BHZ,1,usable
152,152_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMKI,BHN,1,usable
152,152_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMKI,BHE,1,usable
152,152_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,SMKI,BHZ,1,usable
154,154_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBSI,BHN,1,usable
154,154_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBSI,BHE,1,usable
154,154_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,BBSI,BHZ,1,usable
155,155_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMSI,BHN,1,usable
155,155_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMSI,BHE,1,usable
155,155_Z,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,KMSI,BHZ,1,usable
156,156_N,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MPSI,BHN,1,usable
156,156_E,2021-01-01T00:00:00.000000Z,2021-01-31T00:00:00.000000Z,IA,MPSI,BHE,1,usable
